data,S_R1,LT_R1,Anno,Mese,day_of_week
2018-09-01,1276.0,50173.718,2018,9,Saturday
2018-09-02,1070.0,43169.7749,2018,9,Sunday
2018-09-03,657.0,24781.9411,2018,9,Monday
2018-09-04,647.0,25100.7771,2018,9,Tuesday
2018-09-05,635.0,23516.6743,2018,9,Wednesday
2018-09-06,652.0,25286.4206,2018,9,Thursday
2018-09-07,886.0,33740.1176,2018,9,Friday
2018-09-08,1097.0,43120.9583,2018,9,Saturday
2018-09-09,874.0,33189.506,2018,9,Sunday
2018-09-10,627.0,24600.427600000003,2018,9,Monday
2018-09-11,589.0,22109.0051,2018,9,Tuesday
2018-09-12,617.0,24504.4877,2018,9,Wednesday
2018-09-13,576.0,20429.4167,2018,9,Thursday
2018-09-14,803.0,30030.4277,2018,9,Friday
2018-09-15,1308.0,47756.3051,2018,9,Saturday
2018-09-16,835.0,34824.2839,2018,9,Sunday
2018-09-17,521.0,18185.7529,2018,9,Monday
2018-09-18,563.0,19944.4308,2018,9,Tuesday
2018-09-19,548.0,20697.8667,2018,9,Wednesday
2018-09-20,711.0,24180.324,2018,9,Thursday
2018-09-21,778.0,28866.3872,2018,9,Friday
2018-09-22,1174.0,44237.256,2018,9,Saturday
2018-09-23,1009.0,41700.81649999999,2018,9,Sunday
2018-09-24,460.0,14256.553499999998,2018,9,Monday
2018-09-25,502.0,17540.11,2018,9,Tuesday
2018-09-26,470.0,14974.8844,2018,9,Wednesday
2018-09-27,490.0,15685.6987,2018,9,Thursday
2018-09-28,835.0,28288.2698,2018,9,Friday
2018-09-29,1202.0,46114.8779,2018,9,Saturday
2018-09-30,924.0,33820.2396,2018,9,Sunday
2018-10-01,444.0,15523.6375,2018,10,Monday
2018-10-02,486.0,16627.38,2018,10,Tuesday
2018-10-03,454.0,14708.582,2018,10,Wednesday
2018-10-04,427.0,14978.6427,2018,10,Thursday
2018-10-05,770.0,27578.901,2018,10,Friday
2018-10-06,1292.0,46877.2346,2018,10,Saturday
2018-10-07,907.0,36216.5482,2018,10,Sunday
2018-10-08,411.0,14180.768,2018,10,Monday
2018-10-09,406.0,12889.5235,2018,10,Tuesday
2018-10-10,483.0,17163.6605,2018,10,Wednesday
2018-10-11,483.0,17848.2906,2018,10,Thursday
2018-10-12,772.0,28371.861,2018,10,Friday
2018-10-13,1220.0,45786.0473,2018,10,Saturday
2018-10-14,907.0,36393.4774,2018,10,Sunday
2018-10-15,436.0,15452.9732,2018,10,Monday
2018-10-16,398.0,13483.5414,2018,10,Tuesday
2018-10-17,468.0,14795.3946,2018,10,Wednesday
2018-10-18,430.0,14319.4947,2018,10,Thursday
2018-10-19,762.0,28299.6686,2018,10,Friday
2018-10-20,1291.0,47465.222700000006,2018,10,Saturday
2018-10-21,888.0,33582.4342,2018,10,Sunday
2018-10-22,425.0,15426.1695,2018,10,Monday
2018-10-23,404.0,12978.938,2018,10,Tuesday
2018-10-24,462.0,16133.8863,2018,10,Wednesday
2018-10-25,431.0,14780.444,2018,10,Thursday
2018-10-26,654.0,25215.5911,2018,10,Friday
2018-10-27,1227.0,45696.3024,2018,10,Saturday
2018-10-28,108.5,40173.336,2018,10,Sunday
2018-10-29,344.0,11255.6129,2018,10,Monday
2018-10-30,446.0,16006.8888,2018,10,Tuesday
2018-10-31,997.0,37868.9612,2018,10,Wednesday
2018-11-01,952.0,39120.2273,2018,11,Thursday
2018-11-02,863.0,33632.9028,2018,11,Friday
2018-11-03,1364.0,50738.9911,2018,11,Saturday
2018-11-04,972.0,39085.6179,2018,11,Sunday
2018-11-05,378.0,13282.7821,2018,11,Monday
2018-11-06,378.0,13787.3855,2018,11,Tuesday
2018-11-07,418.0,16150.1585,2018,11,Wednesday
2018-11-08,424.0,17426.080700000002,2018,11,Thursday
2018-11-09,660.0,24391.4496,2018,11,Friday
2018-11-10,1156.0,45704.8102,2018,11,Saturday
2018-11-11,894.0,37150.0934,2018,11,Sunday
2018-11-12,386.0,14014.9898,2018,11,Monday
2018-11-13,415.0,13847.7248,2018,11,Tuesday
2018-11-14,487.0,16556.8809,2018,11,Wednesday
2018-11-15,465.0,16609.4145,2018,11,Thursday
2018-11-16,767.0,30500.8347,2018,11,Friday
2018-11-17,1225.0,48436.2683,2018,11,Saturday
2018-11-18,998.0,41139.46689999999,2018,11,Sunday
2018-11-19,418.0,14022.3825,2018,11,Monday
2018-11-20,464.0,16850.7304,2018,11,Tuesday
2018-11-21,506.0,16893.5998,2018,11,Wednesday
2018-11-22,526.0,15953.9422,2018,11,Thursday
2018-11-23,904.0,34229.646499999995,2018,11,Friday
2018-11-24,1391.0,50841.6629,2018,11,Saturday
2018-11-25,1075.0,42655.7551,2018,11,Sunday
2018-11-26,446.0,15433.4383,2018,11,Monday
2018-11-27,419.0,14479.2844,2018,11,Tuesday
2018-11-28,444.0,15350.9622,2018,11,Wednesday
2018-11-29,440.0,16063.0568,2018,11,Thursday
2018-11-30,744.0,27795.6434,2018,11,Friday
2018-12-01,1608.0,57001.4753,2018,12,Saturday
2018-12-02,1001.0,43292.60109999999,2018,12,Sunday
2018-12-03,513.0,17741.4888,2018,12,Monday
2018-12-04,456.0,16201.164,2018,12,Tuesday
2018-12-05,505.0,18659.1335,2018,12,Wednesday
2018-12-06,563.0,17746.279599999998,2018,12,Thursday
2018-12-07,821.0,30375.9022,2018,12,Friday
2018-12-08,1437.0,53894.228500000005,2018,12,Saturday
2018-12-09,1009.0,40488.868,2018,12,Sunday
2018-12-10,512.0,17693.4982,2018,12,Monday
2018-12-11,523.0,20298.4957,2018,12,Tuesday
2018-12-12,609.0,22171.8224,2018,12,Wednesday
2018-12-13,506.0,19377.175300000003,2018,12,Thursday
2018-12-14,784.0,29398.6616,2018,12,Friday
2018-12-15,1424.0,58347.6488,2018,12,Saturday
2018-12-16,1076.0,45289.2083,2018,12,Sunday
2018-12-17,576.0,19910.110500000003,2018,12,Monday
2018-12-18,589.0,21834.484,2018,12,Tuesday
2018-12-19,600.0,20643.9289,2018,12,Wednesday
2018-12-20,779.0,27330.6467,2018,12,Thursday
2018-12-21,1052.0,39741.751,2018,12,Friday
2018-12-22,1387.0,54617.3089,2018,12,Saturday
2018-12-23,1304.0,54765.3281,2018,12,Sunday
2018-12-24,558.0,20792.0307,2018,12,Monday
2018-12-25,254.0,9022.5219,2018,12,Tuesday
2018-12-26,967.0,37116.9295,2018,12,Wednesday
2018-12-27,840.0,31029.5573,2018,12,Thursday
2018-12-28,993.0,38614.7566,2018,12,Friday
2018-12-29,1319.0,51785.5744,2018,12,Saturday
2018-12-30,1091.0,44852.4195,2018,12,Sunday
2018-12-31,337.0,12884.774,2018,12,Monday
2019-01-01,726.0,30703.3699,2019,1,Tuesday
2019-01-02,760.0,30648.9365,2019,1,Wednesday
2019-01-03,793.0,31904.5391,2019,1,Thursday
2019-01-04,867.0,33885.7414,2019,1,Friday
2019-01-05,1489.0,59857.4942,2019,1,Saturday
2019-01-06,1030.0,42351.7045,2019,1,Sunday
2019-01-07,390.0,13800.808,2019,1,Monday
2019-01-08,354.0,13333.4985,2019,1,Tuesday
2019-01-09,445.0,16763.1331,2019,1,Wednesday
2019-01-10,436.0,15645.679,2019,1,Thursday
2019-01-11,792.0,30200.212,2019,1,Friday
2019-01-12,1408.0,54824.841400000005,2019,1,Saturday
2019-01-13,1126.0,46652.31479999999,2019,1,Sunday
2019-01-14,433.0,14374.258499999998,2019,1,Monday
2019-01-15,453.0,16549.4882,2019,1,Tuesday
2019-01-16,469.0,18290.7375,2019,1,Wednesday
2019-01-17,461.0,17180.387,2019,1,Thursday
2019-01-18,764.0,27659.8077,2019,1,Friday
2019-01-19,1140.0,43707.3357,2019,1,Saturday
2019-01-20,1030.0,43359.8788,2019,1,Sunday
2019-01-21,412.0,14369.0134,2019,1,Monday
2019-01-22,417.0,14853.0907,2019,1,Tuesday
2019-01-23,261.0,8601.5097,2019,1,Wednesday
2019-01-24,493.0,17945.3043,2019,1,Thursday
2019-01-25,814.0,29744.2187,2019,1,Friday
2019-01-26,1355.0,51737.9968,2019,1,Saturday
2019-01-27,1043.0,40534.298,2019,1,Sunday
2019-01-28,460.0,15107.6226,2019,1,Monday
2019-01-29,423.0,15182.8712,2019,1,Tuesday
2019-01-30,353.0,13203.8991,2019,1,Wednesday
2019-01-31,364.0,13651.9215,2019,1,Thursday
2019-02-01,555.0,20688.0373,2019,2,Friday
2019-02-02,1199.0,48186.2381,2019,2,Saturday
2019-02-03,1091.0,45278.016,2019,2,Sunday
2019-02-04,457.0,16246.9657,2019,2,Monday
2019-02-05,443.0,16196.7036,2019,2,Tuesday
2019-02-06,498.0,17996.888000000003,2019,2,Wednesday
2019-02-07,383.0,14059.346,2019,2,Thursday
2019-02-08,688.0,25686.948,2019,2,Friday
2019-02-09,1288.0,48971.6402,2019,2,Saturday
2019-02-10,1003.0,41035.2257,2019,2,Sunday
2019-02-11,476.0,15557.9991,2019,2,Monday
2019-02-12,484.0,18111.4955,2019,2,Tuesday
2019-02-13,534.0,18390.3944,2019,2,Wednesday
2019-02-14,618.0,21889.7434,2019,2,Thursday
2019-02-15,796.0,28858.375,2019,2,Friday
2019-02-16,1322.0,50039.2865,2019,2,Saturday
2019-02-17,1041.0,42312.0152,2019,2,Sunday
2019-02-18,451.0,14010.1164,2019,2,Monday
2019-02-19,451.0,15405.3543,2019,2,Tuesday
2019-02-20,463.0,17032.7395,2019,2,Wednesday
2019-02-21,576.0,20018.6056,2019,2,Thursday
2019-02-22,803.0,30014.8576,2019,2,Friday
2019-02-23,1239.0,50395.4164,2019,2,Saturday
2019-02-24,998.0,38951.7233,2019,2,Sunday
2019-02-25,483.0,15351.1274,2019,2,Monday
2019-02-26,500.0,15926.932,2019,2,Tuesday
2019-02-27,548.0,17414.145,2019,2,Wednesday
2019-02-28,590.0,19417.6493,2019,2,Thursday
2019-03-01,826.0,29498.4837,2019,3,Friday
2019-03-02,1404.0,47950.7455,2019,3,Saturday
2019-03-03,697.0,40296.2861,2019,3,Sunday
2019-03-04,667.0,24728.7467,2019,3,Monday
2019-03-05,580.0,22374.0685,2019,3,Tuesday
2019-03-06,534.0,18476.794,2019,3,Wednesday
2019-03-07,467.0,16547.257999999998,2019,3,Thursday
2019-03-08,794.0,29114.6415,2019,3,Friday
2019-03-09,1319.0,47902.1354,2019,3,Saturday
2019-03-10,993.0,38111.9291,2019,3,Sunday
2019-03-11,452.0,13583.7352,2019,3,Monday
2019-03-12,461.0,16704.610999999997,2019,3,Tuesday
2019-03-13,510.0,17233.7053,2019,3,Wednesday
2019-03-14,522.0,16865.4745,2019,3,Thursday
2019-03-15,720.0,25375.5873,2019,3,Friday
2019-03-16,1364.0,49362.0904,2019,3,Saturday
2019-03-17,1111.0,43712.2091,2019,3,Sunday
2019-03-18,541.0,17810.2946,2019,3,Monday
2019-03-19,518.0,18320.1431,2019,3,Tuesday
2019-03-20,457.0,16606.7713,2019,3,Wednesday
2019-03-21,545.0,17414.1037,2019,3,Thursday
2019-03-22,830.0,29682.8056,2019,3,Friday
2019-03-23,1272.0,47387.3309,2019,3,Saturday
2019-03-24,990.0,37697.0293,2019,3,Sunday
2019-03-25,426.0,14460.6581,2019,3,Monday
2019-03-26,487.0,15978.144,2019,3,Tuesday
2019-03-27,516.0,17763.956,2019,3,Wednesday
2019-03-28,830.0,20304.6907,2019,3,Thursday
2019-03-29,742.0,25614.9621,2019,3,Friday
2019-03-30,1285.0,45659.3802,2019,3,Saturday
2019-03-31,974.0,37918.4386,2019,3,Sunday
2019-04-01,556.0,18008.823699999997,2019,4,Monday
2019-04-02,494.0,16154.3298,2019,4,Tuesday
2019-04-03,509.0,19452.3413,2019,4,Wednesday
2019-04-04,514.0,16374.0045,2019,4,Thursday
2019-04-05,865.0,30097.0033,2019,4,Friday
2019-04-06,1275.0,48171.2462,2019,4,Saturday
2019-04-07,1246.0,47832.7514,2019,4,Sunday
2019-04-08,491.0,15657.6147,2019,4,Monday
2019-04-09,506.0,17590.4134,2019,4,Tuesday
2019-04-10,472.0,15746.9879,2019,4,Wednesday
2019-04-11,556.0,19755.442,2019,4,Thursday
2019-04-12,891.0,31663.058,2019,4,Friday
2019-04-13,1301.0,47704.5149,2019,4,Saturday
2019-04-14,1164.0,49053.0012,2019,4,Sunday
2019-04-15,530.0,17858.3678,2019,4,Monday
2019-04-16,531.0,18450.0316,2019,4,Tuesday
2019-04-17,710.0,25177.6777,2019,4,Wednesday
2019-04-18,911.0,31712.2876,2019,4,Thursday
2019-04-19,900.0,30804.0593,2019,4,Friday
2019-04-20,1338.0,48318.0264,2019,4,Saturday
2019-04-21,290.0,11512.5815,2019,4,Sunday
2019-04-22,738.0,27703.0488,2019,4,Monday
2019-04-23,867.0,32018.9401,2019,4,Tuesday
2019-04-24,969.0,35400.005900000004,2019,4,Wednesday
2019-04-25,1153.0,46688.2045,2019,4,Thursday
2019-04-26,1027.0,40188.4105,2019,4,Friday
2019-04-27,1302.0,45953.0232,2019,4,Saturday
2019-04-28,1302.0,34191.1136,2019,4,Sunday
2019-04-29,587.0,20027.0308,2019,4,Monday
2019-04-30,795.0,29059.6712,2019,4,Tuesday
2019-05-01,799.0,29939.3612,2019,5,Wednesday
2019-05-02,457.0,15014.202,2019,5,Thursday
2019-05-03,891.0,31372.0169,2019,5,Friday
2019-05-04,1119.0,40843.5524,2019,5,Saturday
2019-05-05,1297.0,47083.9411,2019,5,Sunday
2019-05-06,482.0,16516.5721,2019,5,Monday
2019-05-07,463.0,16894.178,2019,5,Tuesday
2019-05-08,524.0,19005.6818,2019,5,Wednesday
2019-05-09,550.0,19416.2451,2019,5,Thursday
2019-05-10,844.0,30782.2529,2019,5,Friday
2019-05-11,1283.0,45998.08149999999,2019,5,Saturday
2019-05-12,1043.0,39701.0292,2019,5,Sunday
2019-05-13,514.0,18070.2368,2019,5,Monday
2019-05-14,515.0,16174.5255,2019,5,Tuesday
2019-05-15,602.0,22175.4568,2019,5,Wednesday
2019-05-16,709.0,21180.1681,2019,5,Thursday
2019-05-17,843.0,29767.0163,2019,5,Friday
2019-05-18,1349.0,54526.5728,2019,5,Saturday
2019-05-19,1135.0,45649.1791,2019,5,Sunday
2019-05-20,459.0,15327.5864,2019,5,Monday
2019-05-21,477.0,17349.882199999996,2019,5,Tuesday
2019-05-22,551.0,19886.4456,2019,5,Wednesday
2019-05-23,626.0,22054.8195,2019,5,Thursday
2019-05-24,787.0,27919.8325,2019,5,Friday
2019-05-25,1129.0,43821.6541,2019,5,Saturday
2019-05-26,1021.0,41155.037,2019,5,Sunday
2019-05-27,633.0,22416.1945,2019,5,Monday
2019-05-28,539.0,16888.395999999997,2019,5,Tuesday
2019-05-29,577.0,17888.269,2019,5,Wednesday
2019-05-30,569.0,18231.472,2019,5,Thursday
2019-05-31,735.0,23787.4371,2019,5,Friday
2019-06-01,1130.0,38434.3169,2019,6,Saturday
2019-06-02,906.0,32653.3494,2019,6,Sunday
2019-06-03,481.0,15775.5675,2019,6,Monday
2019-06-04,495.0,16360.7885,2019,6,Tuesday
2019-06-05,533.0,16917.6364,2019,6,Wednesday
2019-06-06,540.0,17805.3386,2019,6,Thursday
2019-06-07,754.0,28651.6685,2019,6,Friday
2019-06-08,1049.0,37643.050200000005,2019,6,Saturday
2019-06-09,1037.0,38895.0184,2019,6,Sunday
2019-06-10,533.0,18917.8367,2019,6,Monday
2019-06-11,551.0,19031.04,2019,6,Tuesday
2019-06-12,499.0,17982.7634,2019,6,Wednesday
2019-06-13,555.0,19183.3544,2019,6,Thursday
2019-06-14,779.0,29269.392600000003,2019,6,Friday
2019-06-15,1001.0,39005.2481,2019,6,Saturday
2019-06-16,921.0,34082.412,2019,6,Sunday
2019-06-17,535.0,17615.069499999998,2019,6,Monday
2019-06-18,484.0,17510.456599999998,2019,6,Tuesday
2019-06-19,506.0,18298.2541,2019,6,Wednesday
2019-06-20,596.0,20386.5473,2019,6,Thursday
2019-06-21,742.0,27277.4523,2019,6,Friday
2019-06-22,1146.0,41079.0037,2019,6,Saturday
2019-06-23,842.0,30324.2772,2019,6,Sunday
2019-06-24,515.0,18263.4382,2019,6,Monday
2019-06-25,556.0,18811.2414,2019,6,Tuesday
2019-06-26,567.0,18930.3919,2019,6,Wednesday
2019-06-27,593.0,19361.853000000003,2019,6,Thursday
2019-06-28,775.0,29079.5778,2019,6,Friday
2019-06-29,921.0,34541.6267,2019,6,Saturday
2019-06-30,1049.0,37957.3019,2019,6,Sunday
2019-07-01,594.0,20283.2973,2019,7,Monday
2019-07-02,619.0,20282.843,2019,7,Tuesday
2019-07-03,646.0,20301.4693,2019,7,Wednesday
2019-07-04,585.0,20276.7719,2019,7,Thursday
2019-07-05,844.0,28498.652,2019,7,Friday
2019-07-06,1240.0,44918.8712,2019,7,Saturday
2019-07-07,1099.0,41060.4187,2019,7,Sunday
2019-07-08,624.0,20743.9575,2019,7,Monday
2019-07-09,683.0,23388.8095,2019,7,Tuesday
2019-07-10,872.0,28221.8181,2019,7,Wednesday
2019-07-11,695.0,24582.173000000003,2019,7,Thursday
2019-07-12,889.0,31717.4088,2019,7,Friday
2019-07-13,1294.0,46550.882,2019,7,Saturday
2019-07-14,1167.0,46032.3605,2019,7,Sunday
2019-07-15,811.0,29288.5145,2019,7,Monday
2019-07-16,558.0,19406.0853,2019,7,Tuesday
2019-07-17,597.0,20982.2172,2019,7,Wednesday
2019-07-18,659.0,22717.7258,2019,7,Thursday
2019-07-19,773.0,25929.0073,2019,7,Friday
2019-07-20,1128.0,42456.5239,2019,7,Saturday
2019-07-21,979.0,35529.481400000004,2019,7,Sunday
2019-07-22,645.0,20603.2897,2019,7,Monday
2019-07-23,568.0,19744.8692,2019,7,Tuesday
2019-07-24,616.0,20042.5183,2019,7,Wednesday
2019-07-25,596.0,21101.1612,2019,7,Thursday
2019-07-26,783.0,26994.0517,2019,7,Friday
2019-07-27,1221.0,45206.2779,2019,7,Saturday
2019-07-28,1263.0,50164.5494,2019,7,Sunday
2019-07-29,628.0,20588.05,2019,7,Monday
2019-07-30,580.0,20156.1346,2019,7,Tuesday
2019-07-31,621.0,20257.3196,2019,7,Wednesday
2019-08-01,656.0,23366.714,2019,8,Thursday
2019-08-02,764.0,27685.455,2019,8,Friday
2019-08-03,1012.0,36685.7575,2019,8,Saturday
2019-08-04,946.0,33761.6349,2019,8,Sunday
2019-08-05,633.0,21542.08,2019,8,Monday
2019-08-06,600.0,20020.7945,2019,8,Tuesday
2019-08-07,628.0,21902.5464,2019,8,Wednesday
2019-08-08,670.0,24752.2464,2019,8,Thursday
2019-08-09,675.0,23561.6087,2019,8,Friday
2019-08-10,990.0,35623.480200000005,2019,8,Saturday
2019-08-11,882.0,32705.7178,2019,8,Sunday
2019-08-12,648.0,26147.2365,2019,8,Monday
2019-08-13,669.0,24415.9818,2019,8,Tuesday
2019-08-14,667.0,24896.5073,2019,8,Wednesday
2019-08-15,254.0,10313.2295,2019,8,Thursday
2019-08-16,668.0,26041.0129,2019,8,Friday
2019-08-17,973.0,33865.0501,2019,8,Saturday
2019-08-18,843.0,32572.7731,2019,8,Sunday
2019-08-19,683.0,23475.2504,2019,8,Monday
2019-08-20,591.0,21555.5025,2019,8,Tuesday
2019-08-21,700.0,28569.3576,2019,8,Wednesday
2019-08-22,679.0,25388.1838,2019,8,Thursday
2019-08-23,826.0,30290.3699,2019,8,Friday
2019-08-24,1218.0,46496.1182,2019,8,Saturday
2019-08-25,1012.0,39501.1785,2019,8,Sunday
2019-08-26,596.0,20867.2793,2019,8,Monday
2019-08-27,600.0,21742.9219,2019,8,Tuesday
2019-08-28,833.0,30666.8607,2019,8,Wednesday
2019-08-29,691.0,25748.2785,2019,8,Thursday
2019-08-30,844.0,28726.628,2019,8,Friday
2019-08-31,949.0,42165.6893,2019,8,Saturday
2019-09-01,1128.0,43535.8994,2019,9,Sunday
2019-09-02,600.0,22753.822,2019,9,Monday
2019-09-03,681.0,23561.0718,2019,9,Tuesday
2019-09-04,732.0,26180.0287,2019,9,Wednesday
2019-09-05,773.0,27926.4818,2019,9,Thursday
2019-09-06,1047.0,36713.387200000005,2019,9,Friday
2019-09-07,1273.0,46133.9172,2019,9,Saturday
2019-09-08,1092.0,45034.8416,2019,9,Sunday
2019-09-09,716.0,26511.0482,2019,9,Monday
2019-09-10,687.0,26635.196,2019,9,Tuesday
2019-09-11,670.0,23862.0249,2019,9,Wednesday
2019-09-12,608.0,22867.1905,2019,9,Thursday
2019-09-13,878.0,31954.223,2019,9,Friday
2019-09-14,1230.0,48886.6861,2019,9,Saturday
2019-09-15,1104.0,42850.1129,2019,9,Sunday
2019-09-16,492.0,17751.2356,2019,9,Monday
2019-09-17,580.0,19030.1727,2019,9,Tuesday
2019-09-18,610.0,21301.6727,2019,9,Wednesday
2019-09-19,728.0,23893.7433,2019,9,Thursday
2019-09-20,864.0,31695.0242,2019,9,Friday
2019-09-21,1202.0,46562.5699,2019,9,Saturday
2019-09-22,1037.0,42060.9938,2019,9,Sunday
2019-09-23,484.0,17323.4915,2019,9,Monday
2019-09-24,473.0,17643.773,2019,9,Tuesday
2019-09-25,494.0,18163.1205,2019,9,Wednesday
2019-09-26,493.0,17483.611599999997,2019,9,Thursday
2019-09-27,806.0,29415.3881,2019,9,Friday
2019-09-28,1186.0,46521.7655,2019,9,Saturday
2019-09-29,1071.0,41901.9888,2019,9,Sunday
2019-09-30,447.0,14922.8877,2019,9,Monday
2019-10-01,457.0,16554.692,2019,10,Tuesday
2019-10-02,461.0,17089.2792,2019,10,Wednesday
2019-10-03,511.0,18604.3697,2019,10,Thursday
2019-10-04,731.0,26670.714,2019,10,Friday
2019-10-05,1174.0,46057.0992,2019,10,Saturday
2019-10-06,1075.0,42094.1577,2019,10,Sunday
2019-10-07,471.0,17471.965,2019,10,Monday
2019-10-08,467.0,19039.0935,2019,10,Tuesday
2019-10-09,520.0,18731.9454,2019,10,Wednesday
2019-10-10,532.0,18322.1255,2019,10,Thursday
2019-10-11,832.0,30182.0813,2019,10,Friday
2019-10-12,1312.0,50731.7223,2019,10,Saturday
2019-10-13,1101.0,45405.7982,2019,10,Sunday
2019-10-14,471.0,17108.7315,2019,10,Monday
2019-10-15,572.0,19393.8192,2019,10,Tuesday
2019-10-16,571.0,21150.556,2019,10,Wednesday
2019-10-17,533.0,18044.0113,2019,10,Thursday
